"BIOCODE","RB_BIOCODE","CIU_BIOCODE","INACTIVE","DNCDN","TAXONOMIC","TAXON","RANK","CATEGORY","PBC","PARENT_BC","ADD_DATE","END_DATE","RE_ADD_DATE","IWOE_DATE","COMMENTS","RANK_NOTES","UPDATED_TAXON","CHANGE_REASON","KEEP_REASON","GOM_FC","MIN_M_FC","MAX_M_FC","EXCLUDE","EXCLUDE_COMMENT"
"311120203",,"311120203","0",,"HAMINOEGLABRA","HAMINOEA GLABRA","SPECIES","3","0","311120200",,,,,,,,,,,,,,
"311120204",,"311120204","0",,"HAMINOESOLITA","HAMINOEA SOLITARIA","SPECIES","3","0","311120200",,,,,,,,,,,,,,
"311120205",,"311120205","0",,"HAMINOESUCCIN","HAMINOEA SUCCINEA","SPECIES","3","0","311120200",,,,,,,,,,,,,,
"311120206",,"311120206","0",,"HAMINOEPETITI","HAMINOEA PETITI","SPECIES","3","0","311120200",,,,,,,,,,,,,,
"311130000",,"311130000","0",,"RETUSIDAE","RETUSIDAE","FAMILY","3","0",,,,,,,,,,,,,,,
"311130100",,"311130100","0",,"RETUSA","RETUSA","GENUS","3","0","311130000",,,,,,,,,,,,,,
"311130101",,"311130101","0",,"RETUSA CANALI","RETUSA CANALICULATA","SPECIES","3","0","311130100",,,,,,,,,,,,,,
"311130102",,"311130102","0",,"RETUSA OBTUSA","RETUSA OBTUSA","SPECIES","3","0","311130100",,,,,,,,,,,,,,
"311130103",,"311130103","0",,"RETUSA SULCAT","RETUSA SULCATA","SPECIES","3","0","311130100",,,,,,,,,,,,,,
"311130200",,"311130200","0",,"RHIZORUS","RHIZORUS","GENUS","3","0","311130000",,,,,,,,,,,,,,
"311130201",,"311130201","0",,"RHIZORUACUTUS","RHIZORUS ACUTUS","SPECIES","3","0","311130200",,,,,,,,,,,,,,
"311130202",,"311130202","0",,"RHIZORUOXYTAT","RHIZORUS OXYTATUS","SPECIES","3","0","311130200",,,,,,,,,,,,,,
"311130300",,"311130300","0",,"PYRUNCULUS","PYRUNCULUS","GENUS","3","0","311130000",,,,,,,,,,,,,,
"311130301",,"311130301","0",,"PYRUNCUCAELAT","PYRUNCULUS CAELATUS","SPECIES","3","0","311130300",,,,,,,,,,,,,,
"311130400",,"311130400","0",,"VOLULELLA","VOLULELLA","GENUS","3","0","311130000",,,,,,,,,,,,,,
"311130401",,"311130401","0",,"VOLULELPAUPER","VOLULELLA PAUPERCULA","SPECIES","3","0","311130400",,,,,,,,,,,,,,
"311130402",,"311130402","0",,"VOLULELPERSIM","VOLULELLA PERSIMILIS","SPECIES","3","0","311130400",,,,,,,,,,,,,,
"311130403",,"311130403","0",,"VOLULELRECTA","VOLULELLA RECTA","SPECIES","3","0","311130400",,,,,,,,,,,,,,
"311130404",,"311130404","0",,"VOLULELTEXASI","VOLULELLA TEXASIANA","SPECIES","3","0","311130400",,,,,,,,,,,,,,
"311140000",,"311140000","0",,"ACTEOCINIDAE","ACTEOCINIDAE","FAMILY","3","0",,,,,,,,,,,,,,,
"311140100",,"311140100","0",,"ACTEOCINA","ACTEOCINA","GENUS","3","0","311140000",,,,,,,,,,,,,,
"311140101",,"311140101","0",,"ACTEOCIBULLAT","ACTEOCINA BULLATA","SPECIES","3","0","311140100",,,,,,,,,,,,,,
"311140102",,"311140102","0",,"ACTEOCICANALI","ACTEOCINA CANALICULATA","SPECIES","3","0","311140100",,,,,,,,,,,,,,
"311140103",,"311140103","0",,"ACTEOCICANDEI","ACTEOCINA CANDEI","SPECIES","3","0","311140100",,,,,,,,,,,,,,
"311140104",,"311140104","0",,"ACTEOCIEUBURN","ACTEOCINA EUBURNEA","SPECIES","3","0","311140100",,,,,,,,,,,,,,
"311140105",,"311140105","0",,"ACTEOCIRECTUS","ACTEOCINA RECTUS","SPECIES","3","0","311140100",,,,,,,,,,,,,,
"311140200",,"311140200","0",,"CYLICHNA","CYLICHNA","GENUS","3","0","311140000",,,,,,,,,,,,,,
"311150000",,"311150000","0",,"VOLVATELLIDAE","VOLVATELLIDAE","FAMILY","3","0",,,,,,,,,,,,,,,
"311150100",,"311150100","0",,"CYLINDROBULLA","CYLINDROBULLA","GENUS","3","0","311150000",,,,,,,,,,,,,,
"311150101",,"311150101","0",,"CYLINDRBEAUII","CYLINDROBULLA BEAUII","SPECIES","3","0","311150100",,,,,,,,,,,,,,
"312000000",,"312000000","0",,"ACOCHLIDIOIDE","ACOCHLIDIOIDEA","ORDER","3","0",,,,,,,,,,,,,,,
"312010000",,"312010000","0",,"ACOCHLIDIIDAE","ACOCHLIDIIDAE","FAMILY","3","0",,,,,,,,,,,,,,,
"312020000",,"312020000","0",,"HEDYLOPSIDAE","HEDYLOPSIDAE","FAMILY","3","0",,,,,,,,,,,,,,,
"312030000",,"312030000","0",,"MICROHEDYLIDA","MICROHEDYLIDAE","FAMILY","3","0",,,,,,,,,,,,,,,
"312030100",,"312030100","0",,"UNELA","UNELA","GENUS","3","0","312030000",,,,,,,,,,,,,,
"312030101",,"312030101","0",,"UNELA  REMANE","UNELA REMANEI","SPECIES","3","0","312030100",,,,,,,,,,,,,,
"313000000",,"313000000","0",,"PHILINOGLOSSO","PHILINOGLOSSOIDEA","ORDER","3","0",,,,,,,,,,,,,,,
"313010000",,"313010000","0",,"PHILINOGLOSSI","PHILINOGLOSSIDAE","FAMILY","3","0",,,,,,,,,,,,,,,
"314000000",,"314000000","0",,"THECOSTOMATA","THECOSTOMATA","ORDER","3","0",,"8/2/2002 0:00",,,,,"varies on system","THECOSOMATA","1",,,,,,
"314010000",,"314010000","0",,"SPIRATELLIDAE","SPIRATELLIDAE","FAMILY","3","0",,,,,,,,,,,,,,,
"314010100",,"314010100","0",,"SPIRATELLA","SPIRATELLA","GENUS","3","0","314010000",,,,,,,,,,,,,,
"314010101",,"314010101","0",,"SPIRATEBULIMO","SPIRATELLA BULIMOIDES","SPECIES","3","0","314010100",,,,,,,,,,,,,,
"314010102",,"314010102","0",,"SPIRATELESUEU","SPIRATELLA LESUEURI","SPECIES","3","0","314010100",,,,,,,,,,,,,,
"314010103",,"314010103","0",,"SPIRATETROCHI","SPIRATELLA TROCHIFORMIS","SPECIES","3","0","314010100",,,,,,,,,,,,,,
"314010104",,"314010104","0",,"SPIRATEINFLAT","SPIRATELLA INFLATA","SPECIES","3","0","314010100",,,,,,,,,,,,,,
"314020000",,"314020000","0",,"CAVOLINIDAE","CAVOLINIDAE","FAMILY","3","0",,"8/2/2002 0:00",,,,"older spelling now is Cavoliniidae",,"CAVOLINIIDAE","1",,,,,,
"314020100",,"314020100","0",,"CAVOLINA","CAVOLINA","GENUS","3","0","314020000","8/2/2002 0:00",,,,"older spelling now is Cavolinia",,"CAVOLINIA","1",,,,,,
"314020101",,"314020101","0",,"CAVOLINGIBBOS","CAVOLINA GIBBOSA","SPECIES","3","0","314020100",,,,,"older spelling now is Cavolinia",,,,,,,,,
"314020102",,"314020102","0",,"CAVOLINLONGIR","CAVOLINA LONGIROSTRIS","SPECIES","3","0","314020100",,,,,"older spelling now is Cavolinia",,,,,,,,,
"314020103",,"314020103","0",,"CAVOLINTRIDEN","CAVOLINA TRIDENTATA","SPECIES","3","0","314020100","8/2/2002 0:00",,,,"02/03/2010 CHANGED TO MATCH DBMS/ALIAS WAS CAVOLINIA TRIDENTATA",,,"1",,,,,,
"314020104","314020901","314020901","1",,"CAVOLINTRISPI","CAVOLINA TRISPINOSA","SPECIES","3","0","314020100",,"1/8/2010 0:00",,,"REPLACED BY DIACRIA TRISPINOSA = 314020901",,,,,,,,,
"314020105",,"314020105","0",,"CAVOLINQUADRI","CAVOLINA QUADRIDENTATA","SPECIES","3","0","314020100",,,,,"older spelling now is Cavolinia",,,,,,,,,
"314020200",,"314020200","0",,"CLIO","CLIO","GENUS","3","0","314020000",,,,,,,,,,,,,,
"314020201",,"314020201","0",,"CLIO   PYRAMI","CLIO PYRAMIDATA","SPECIES","3","0","314020200",,,,,,,,,,,,,,
"314020202",,"314020202","0",,"CLIO   RECURV","CLIO RECURVA","SPECIES","3","0","314020200",,,,,,,,,,,,,,
"314020203",,"314020203","0",,"CLIO   CHAPTA","CLIO CHAPTALI","SPECIES","3","0","314020200",,,,,,,,,,,,,,
"314020300",,"314020300","0",,"CRESIS","CRESIS","GENUS","3","0","314020000",,,,,,,,,,,,,,
"314020400",,"314020400","0",,"HALOPSYCHE","HALOPSYCHE","GENUS","3","0","314020000",,,,,,,,,,,,,,
"314020500",,"314020500","0",,"CUVIERIANA","CUVIERIANA","GENUS","3","0","314020000",,,,,,,,,,,,,,
"314020501",,"314020501","0",,"CUVIERICOLUMN","CUVIERIANA COLUMNELLA","SPECIES","3","0","314020500",,,,,,,,,,,,,,
"314020600",,"314020600","0",,"EUCLIO","EUCLIO","GENUS","3","0","314020000",,,,,,,,,,,,,,
"314020700",,"314020700","0",,"HYALOCYLIS","HYALOCYLIS","GENUS","3","0","314020000",,,,,,,,,,,,,,
"314020701",,"314020701","0",,"HYALOCYSTRIAT","HYALOCYLIS STRIATA","SPECIES","3","0","314020700",,,,,,,,,,,,,,
"314020800",,"314020800","0",,"STYLIOLA","STYLIOLA","GENUS","3","0","314020000",,,,,,,,,,,,,,
"314020801",,"314020801","0",,"STYLIOLSUBULA","STYLIOLA SUBULA","SPECIES","3","0","314020800",,,,,,,,,,,,,,
"314020900",,"314020900","0",,"DIACRIA","DIACRIA","GENUS","3","0","314020000","1/8/2010 0:00",,,,"ADDED IN SUPPOR TO MAMMALS MID WATER TRAWLING",,,,,,,,,
"314020901",,"314020901","0",,"DIACRIATRISPI","DIACRIA TRISPINOSA","SPECIES","3","0","314020900","1/8/2010 0:00",,,,"REPLACES CAVOLINA TRISPINOSA. ADDED IN SUPPOR TO MAMMALS MID WATER TRAWLING",,,,,,,,,
"314030000",,"314030000","0",,"PERACLIDIDAE","PERACLIDIDAE","FAMILY","3","0",,,,,,,,,,,,,,,
"314030100",,"314030100","0",,"PERACLE","PERACLE","GENUS","3","0","314030000",,,,,,,,,,,,,,
"314030101",,"314030101","0",,"PERACLERETICU","PERACLE RETICULATA","SPECIES","3","0","314030100",,,,,,,,,,,,,,
"314040000",,"314040000","0",,"PROCYMBULLIID","PROCYMBULLIIDAE","FAMILY","3","0",,,,,,,,,,,,,,,
"314050000",,"314050000","0",,"CYMBULLIIDAE","CYMBULLIIDAE","FAMILY","3","0",,,,,,,,,,,,,,,
"314050100",,"314050100","0",,"COROLLA","COROLLA","GENUS","3","0","314050000",,,,,,,,,,,,,,
"314060000",,"314060000","0",,"DESMOPTERIDAE","DESMOPTERIDAE","FAMILY","3","0",,,,,,,,,,,,,,,
"315000000",,"315000000","0",,"SACOGLOSSA","SACOGLOSSA","ORDER","3","0",,,,,,,"https://www.biologydiscussion.com/invertebrate-zoology/phylum-mollusca/molluscs-definition-features-and-classification/33161",,,,,,,,
"315010000",,"315010000","0",,"ARTHESSIDAE","ARTHESSIDAE","FAMILY","3","0",,,,,,,,,,,,,,,
"315020000",,"315020000","0",,"OXYNOIDAE","OXYNOIDAE","FAMILY","3","0",,,,,,,,,,,,,,,
"315020100",,"315020100","0",,"OXYNOE","OXYNOE","GENUS","3","0","315020000",,,,,,,,,,,,,,
"315020101",,"315020101","0",,"OXYNOE ANTILL","OXYNOE ANTILLARUM","SPECIES","3","0","315020100",,,,,,,,,,,,,,
"315020300",,"315020300","0",,"LOBIGER","LOBIGER","GENUS","3","0","315020000",,,,,,,,,,,,,,
"315020301",,"315020301","0",,"LOBIGERSOUVER","LOBIGER SOUVERBIEI","SPECIES","3","0","315020300",,,,,,,,,,,,,,
"315030000",,"315030000","0",,"ELYSIIDAE","ELYSIIDAE","FAMILY","3","0",,,,,,,,,,,,,,,
"315030100",,"315030100","0",,"ELYSIA","ELYSIA","GENUS","3","0","315030000",,,,,,,,,,,,,,
"315030101",,"315030101","0",,"ELYSIA CATULA","ELYSIA CATULA","SPECIES","3","0","315030100",,,,,,,,,,,,,,
"315030102",,"315030102","0",,"ELYSIA CHOROT","ELYSIA CHOROTICA","SPECIES","3","0","315030100",,,,,,,,,,,,,,
"315030103",,"315030103","0",,"ELYSIA EVELIN","ELYSIA EVELINAE","SPECIES","3","0","315030100",,,,,,,,,,,,,,
"315030104",,"315030104","0",,"ELYSIA ORNATA","ELYSIA ORNATA","SPECIES","3","0","315030100",,,,,,,,,,,,,,
"315030105",,"315030105","0",,"ELYSIA PAPILL","ELYSIA PAPILLOSA","SPECIES","3","0","315030100",,,,,,,,,,,,,,
"315030106",,"315030106","0",,"ELYSIA TUCA","ELYSIA TUCA","SPECIES","3","0","315030100",,,,,,,,,,,,,,
"315030900",,"315030900","0",,"TRIDACHIA","TRIDACHIA","GENUS","3","0","315030000",,,,,,,,,,,,,,
"315030901",,"315030901","0",,"TRIDACHCRISPA","TRIDACHIA CRISPATA","SPECIES","3","0","315030900",,,,,,,,,,,,,,
"315040000",,"315040000","0",,"CALIPHYLLIDAE","CALIPHYLLIDAE","FAMILY","3","0",,,,,,,,,,,,,,,
"315040100",,"315040100","0",,"CYERCE","CYERCE","GENUS","3","0","315040000",,,,,,,,,,,,,,
"315040101",,"315040101","0",,"CYERCE ANTILL","CYERCE ANTILLENSIS","SPECIES","3","0","315040100",,,,,,,,,,,,,,
"315040102",,"315040102","0",,"CYERCE CRISTI","CYERCE CRISTILLINA","SPECIES","3","0","315040100",,,,,,,,,,,,,,
"315050000",,"315050000","0",,"LIMAPONTIDAE","LIMAPONTIDAE","FAMILY","3","0",,,,,,,,,,,,,,,
"315060000",,"315060000","0",,"STILIGERIDAE","STILIGERIDAE","FAMILY","3","0",,,,,,,,,,,,,,,
"315060100",,"315060100","0",,"PLACIDA","PLACIDA","GENUS","3","0","315060000",,,,,,,,,,,,,,
"315060101",,"315060101","0",,"PLACIDADENTRI","PLACIDA DENTRITICA","SPECIES","3","0","315060100",,,,,,,,,,,,,,
"315060200",,"315060200","0",,"STILIGER","STILIGER","GENUS","3","0","315060000",,,,,,,,,,,,,,
"315060201",,"315060201","0",,"STILIGEVANELL","STILIGER VANELLUS","SPECIES","3","0","315060200",,,,,,,,,,,,,,
"315060202",,"315060202","0",,"STILIGEVOSSI","STILIGER VOSSI","SPECIES","3","0","315060200",,,,,,,,,,,,,,
"315070000",,"315070000","0",,"OLEIDAE","OLEIDAE","FAMILY","3","0",,,,,,,,,,,,,,,
"315080000",,"315080000","0",,"JULIIDAE","JULIIDAE","FAMILY","3","0",,,,,,,,,,,,,,,
"315080100",,"315080100","0",,"BERTHELINA","BERTHELINA","GENUS","3","0","315080000",,,,,,,,,,,,,,
"315080101",,"315080101","0",,"BERTHELCARIBB","BERTHELINA CARIBBEA","SPECIES","3","0","315080100",,,,,,,,,,,,,,
"316000000",,"316000000","0",,"ANASPIDEA","ANASPIDEA","ORDER","3","0",,,,,,,"https://www.biologydiscussion.com/invertebrate-zoology/phylum-mollusca/molluscs-definition-features-and-classification/33161",,,,,,,,
"316010000",,"316010000","0",,"AKERATIDAE","AKERATIDAE","FAMILY","3","0",,,,,,,,,,,,,,,
"316010100",,"316010100","0",,"AKERA","AKERA","GENUS","3","0","316010000",,,,,,,,,,,,,,
"316020000",,"316020000","0",,"APLYSIIDAE","APLYSIIDAE","FAMILY","3","0",,,,,,,,,,,,,,,
"316020100",,"316020100","0",,"APLYSIA","APLYSIA","GENUS","3","0","316020000",,,,,,,,,,,,,,
"316020101",,"316020101","0",,"APLYSIABADIST","APLYSIA BADISTES","SPECIES","3","0","316020100",,,,,,,,,,,,,,
"316020102",,"316020102","0",,"APLYSIADACTYL","APLYSIA DACTYLOMELA","SPECIES","3","0","316020100",,,,,,,,,,,,,,
"316020103",,"316020103","0",,"APLYSIABRASIL","APLYSIA BRASILIANA","SPECIES","3","0","316020100",,,,,,,,,,,,,,
"316020104",,"316020104","0",,"APLYSIAWILLCO","APLYSIA WILLCOXI","SPECIES","3","0","316020100",,,,,,,,,,,,,,
"316020105",,"316020105","0",,"APLYSIADONCA","APLYSIA DONCA","SPECIES","3","0","316020100",,,,,,,,,,,,,,
"316020106",,"316020106","0",,"APLYSIAJULIAN","APLYSIA JULIANA","SPECIES","3","0","316020100",,,,,,,,,,,,,,
"316020107",,"316020107","0",,"APLYSIAMORIO","APLYSIA MORIO","SPECIES","3","0","316020100",,,,,,,,,,,,,,
"316020108",,"316020108","0",,"APLYSIAFLORID","APLYSIA FLORIDENSIS","SPECIES","3","0","316020100","9/15/2002 0:00",,,,,,,"5","5",,,,,
"316020109",,"316020109","0",,"APLYSIAFASCIA","APLYSIA FASCIATA","SPECIES","3","0","316020100","6/15/2013 0:00",,,,"added for GSMFC 06/15/2013",,,,,,,,,
"316020200",,"316020200","0",,"BURSATELLA","BURSATELLA","GENUS","3","0","316020000",,,,,,,,,,,,,,
"316020201",,"316020201","0","1","BURSATELEACHI","BURSATELLA LEACHII PLEII","SPECIES","3","0","316020200",,,,,,,,,,,,,,
"316020202",,"316020202","0",,"BURSATELEACHI","BURSATELLA LEACHII","SPECIES","3","0","316020200","1/1/2020 0:00",,,,"ADDED FOR FL TRAWL EFFORT",,,,,,,,,
"316020300",,"316020300","0",,"PETALIFERA","PETALIFERA","GENUS","3","0","316020000",,,,,,,,,,,,,,
"316020301",,"316020301","0",,"PETALIFRAMOSA","PETALIFERA RAMOSA","SPECIES","3","0","316020300",,,,,,,,,,,,,,
"316020400",,"316020400","0",,"PHYLLAPLYSIA","PHYLLAPLYSIA","GENUS","3","0","316020000",,,,,,,,,,,,,,
"316020401",,"316020401","0",,"PHYLLAPENGELI","PHYLLAPLYSIA ENGELI","SPECIES","3","0","316020400",,,,,,,,,,,,,,
"316020500",,"316020500","0",,"STYLOCHEILUS","STYLOCHEILUS","GENUS","3","0","316020000",,,,,,,,,,,,,,
"316020501",,"316020501","0",,"STYLOCHCITRIN","STYLOCHEILUS CITRINUS","SPECIES","3","0","316020500",,,,,,,,,,,,,,
"316020502",,"316020502","0",,"STYLOCHLONGIC","STYLOCHEILUS LONGICAUDA","SPECIES","3","0","316020500",,,,,,,,,,,,,,
"317000000",,"317000000","0",,"GYMNOSOMATA","GYMNOSOMATA","ORDER","3","0",,,,,,,"https://www.biologydiscussion.com/invertebrate-zoology/phylum-mollusca/molluscs-definition-features-and-classification/33161",,,,,,,,
"317010000",,"317010000","0",,"LAGINIOPSIDAE","LAGINIOPSIDAE","FAMILY","3","0",,,,,,,,,,,,,,,
"317020000",,"317020000","0",,"ANOPSIIDAE","ANOPSIIDAE","FAMILY","3","0",,,,,,,,,,,,,,,
"317030000",,"317030000","0",,"PNEUMODERMATI","PNEUMODERMATIDAE","FAMILY","3","0",,,,,,,,,,,,,,,
"317040000",,"317040000","0",,"CLIOPSIDAE","CLIOPSIDAE","FAMILY","3","0",,,,,,,,,,,,,,,
"317040100",,"317040100","0",,"CLIOPSIS","CLIOPSIS","GENUS","3","0","317040000",,,,,,,,,,,,,,
"317040101",,"317040101","0",,"CLIOPSIKROHNI","CLIOPSIS KROHNI","SPECIES","3","0","317040100",,,,,,,,,,,,,,
"317050000",,"317050000","0",,"NOTOBRANCHAEI","NOTOBRANCHAEIDAE","FAMILY","3","0",,,,,,,,,,,,,,,
"317050100","317050200","317050200","1",,"NOTOBRANCHEA","NOTOBRANCHEA","GENUS","3","0","317050000",,"2/11/2021 0:00",,,,,,,,,,,,
"317050101","317050201","317050201","1","1","NOTOBRAMACDON","NOTOBRANCHEA MACDONALDI","SPECIES","3","0","317050100",,"2/11/2021 0:00",,,,,,,,,,,,
"317050200",,"317050200","0",,"NOTOBRANCHAEA","NOTOBRANCHAEA","GENUS","3","0","317050000","2/11/2021 0:00",,,,,,,,,,,,,
"317050201",,"317050201","0",,"NOTOBRAMACDON","NOTOBRANCHAEA MACDONALDI","SPECIES","3","0","317050200","2/11/2021 0:00",,,,,,,,,,,,,
"317060000",,"317060000","0",,"CLIONIDAE","CLIONIDAE","FAMILY","3","0",,,,,,,,,,,,,,,
"317060100",,"317060100","0",,"CLIONE","CLIONE","GENUS","3","0","317060000",,,,,,,,,,,,,,
"317060101",,"317060101","0",,"CLIONE LIMACI","CLIONE LIMACINA","SPECIES","3","0","317060100",,,,,,,,,,,,,,
"317070000",,"317070000","0",,"THLIPTODONTID","THLIPTODONTIDAE","FAMILY","3","0",,,,,,,,,,,,,,,
"318000000",,"318000000","0",,"NOTASPIDEA","NOTASPIDEA","ORDER","3","0",,,,,,,"https://www.biologydiscussion.com/invertebrate-zoology/phylum-mollusca/molluscs-definition-features-and-classification/33161",,,,,,,,
"318010000","318030000","318030000","1",,"UNBRACULIDAE","UNBRACULIDAE","FAMILY","3","0",,,"3/25/2018 0:00",,,"FAMILY MISPELLED",,,,,,,,,
"318010100","318020600","318020600","1","1","BERTHELLINA","BERTHELLINA","GENUS","3","0","318010000",,"3/25/2019 0:00",,,,,,,,,,,,
"318010101","318020601","318020601","1","1","BERTHELQUADRI","BERTHELLINA QUADRIDENS","SPECIES","3","0","318010100",,"3/25/2019 0:00",,,,,,,,,,,,
"318010200","318020700","318020700","1","1","BERTHELLA","BERTHELLA","GENUS","3","0","318010000",,"3/25/2019 0:00",,,,,,,,,,,,
"318010201","318020701","318020702","1","1","BERTHELTUPALA","BERTHELLA TUPALA","SPECIES","3","0","318010200",,"3/25/2019 0:00",,,,,,,,,,,,
"318010300","318030300","318030300","1","1","UMBRACULUM","UMBRACULUM","GENUS","3","0","318010000",,"3/25/2019 0:00",,,,,,,,,,,,
"318010301","318030301","318030303","1","1","UMBRACUPLICAT","UMBRACULUM PLICATULUM","SPECIES","3","0","318010300",,"3/25/2019 0:00",,,,,,,,,,,,
"318020000",,"318020000","0",,"PLEUROBRANCHI","PLEUROBRANCHIDAE","FAMILY","3","0",,,,,,,,,,,,,,,
"318020300",,"318020300","0",,"PLEUROBRANCHU","PLEUROBRANCHUS","GENUS","3","0","318020000",,,,,,,,,,,,,,
"318020301","318020305","318020305","1","1","PLEUROBAEROLA","PLEUROBRANCHUS AEROLATUS","SPECIES","3","0","318020300",,"3/25/2019 0:00",,,,,,,,,,,,
"318020302","318020305","318020305","1",,"PLEUROBREESI","PLEUROBRANCHUS REESI","SPECIES","3","0","318020300",,"3/25/2019 0:00",,,,,,,,,,,,
"318020303","318020503","318020503","1","1","PLEUROBHEDGPE","PLEUROBRANCHUS HEDGPETHI","SPECIES","3","0","318020300",,"3/25/2019 0:00",,,,,,,,,,,,
"318020304","318020504","318020504","1","1","PLEUROBINCONS","PLEUROBRANCHAEA INCONSPICUA","SPECIES","3","1","318020500","3/14/2017 0:00","3/25/2019 0:00",,,,,,,,,,,,
"318020305",,"318020305","0",,"PLEUROBAREOLA","PLEUROBRANCHUS AREOLATUS","SPECIES","3","0","318020300","3/25/2019 0:00",,,,,,,,,,,,,
"318020400","318020500","318020500","1",,"KOONSIA","KOONSIA","GENUS","3","0","318020000",,"3/25/2019 0:00",,,,,,,,,,,,
"318020401","318020505","318020505","1",,"KOONSIAOBESA","KOONSIA OBESA","SPECIES","3","0","318020400",,"3/25/2019 0:00",,,,,,,,,,,,
"318020402","318020503","318020504","1",,"KOONSIAHEDGPE","KOONSIA HEDGPETHI","SPECIES","3","0","318020400",,"3/25/2019 0:00",,,,,,,,,,,,
"318020403","318020502","318020502","1",,"KOONSIAOCCIDE","KOONSIA OCCIDENTALIS","SPECIES","3","0","318020400",,"3/25/2019 0:00",,,,,,,,,,,,
"318020500",,"318020500","0",,"PLEUROBRANCHA","PLEUROBRANCHAEA","GENUS","3","0","318020000",,,,,,,,,,,,,,
"318020501",,"318020501","0",,"PLEUROBAGASSI","PLEUROBRANCHAEA AGASSIZII","SPECIES","3","0","318020500",,,,,,,,,,,,,,
"318020502",,"318020502","0",,"PLEUROBTARDA","PLEUROBRANCHAEA TARDA","SPECIES","3","0","318020500",,,,,,,,,,,,,,
"318020503","318020504","318020504","1",,"PLEUROBHEDGPE","PLEUROBRANCHAEA HEDGPETHI","SPECIES","3","0","318020500","3/25/2019 0:00","3/25/2019 0:00",,,,,,,,,,,,
"318020504",,"318020504","0",,"PLEUROBINCONS","PLEUROBRANCHAEA INCONSPICUA","SPECIES","3","1","318020500","3/25/2019 0:00",,,,,,,,,,,,,
"318020505",,"318020505","0",,"PLEUROBOBESA","PLEUROBRANCHAEA OBESA","SPECIES","3","0","318020500","3/25/2019 0:00",,,,,,,,,,,,,
"318020600",,"318020600","0",,"BERTHELLINA","BERTHELLINA","GENUS","3","0","318020000","3/25/2019 0:00",,,,,,,,,,,,,
"318020601",,"318020601","0",,"BERTHELQUADRI","BERTHELLINA QUADRIDENS","SPECIES","3","0","318020600","3/25/2019 0:00",,,,,,,,,,,,,
"318020700",,"318020700","0",,"BERTHELLA","BERTHELLA","GENUS","3","0","318020000","3/25/2019 0:00",,,,,,,,,,,,,
"318020701","318020702","318020702","1",,"BERTHELTUPALA","BERTHELLA TUPALA","SPECIES","3","0","318020700","3/25/2019 0:00","3/25/2019 0:00",,,,,,,,,,,,
"318020702",,"318020702","0",,"BERTHELSTELLA","BERTHELLA STELLATA","SPECIES","3","0","318020700","3/25/2019 0:00",,,,,,,,,,,,,
"318030000",,"318030000","0",,"UMBRACULIDAE","UMBRACULIDAE","FAMILY","3","0",,"3/25/2019 0:00",,,,,,,,,,,,,
"318030300",,"318030300","0",,"UMBRACULUM","UMBRACULUM","GENUS","3","0","318030000","3/25/2019 0:00",,,,,,,,,,,,,
"318030301","318030303","318030303","1",,"UMBRACUPLICAT","UMBRACULUM PLICATULUM","SPECIES","3","0","318030300","3/25/2019 0:00","3/25/2019 0:00",,,,,,,,,,,,
"318030303",,"318030303","0",,"UMBRACUUMBRAC","UMBRACULUM UMBRACULUM","SPECIES","3","0","318030300","3/25/2019 0:00",,,,,,,,,,,,,
"318100000",,"318100000","0",,"TYLODINIDAE","TYLODINIDAE","FAMILY","3","0",,"3/25/2019 0:00",,,,,,,,,,,,,
"319000000",,"319000000","0",,"NUDIBRANCHIA","NUDIBRANCHIA","ORDER","3","0",,,,,,,"https://www.biologydiscussion.com/invertebrate-zoology/phylum-mollusca/molluscs-definition-features-and-classification/33161",,,,,,,,
"319010000",,"319010000","0",,"BATHYDORIDIDA","BATHYDORIDIDAE","FAMILY","3","0",,,,,,,,,,,,,,,
"319020000",,"319020000","0",,"DORIDOXIDAE","DORIDOXIDAE","FAMILY","3","0",,,,,,,,,,,,,,,
"319030000",,"319030000","0",,"HEXABRANCHIDA","HEXABRANCHIDAE","FAMILY","3","0",,,,,,,,,,,,,,,
"319040000","319540000","319540000","1",,"CHROMODORIDAE","CHROMODORIDAE","FAMILY","3","0",,,"1/1/2020 0:00",,,"this is a mispelled family name",,,,,,,,,
"319050000",,"319050000","0",,"DORIDIDAE","DORIDIDAE","FAMILY","3","0",,,,,,,,,,,,,,,
"319050100","319530100","319530100","1","1","CADLINA","CADLINA","GENUS","3","0","319050000",,"1/1/2020 0:00",,,,,,,,,,,,
"319050101","319530101","319530101","1","1","CADLINARUMIA","CADLINA RUMIA","SPECIES","3","0","319050100",,"1/1/2020 0:00",,,,,,,,,,,,
"319050200","319540200","319540200","1","1","CHROMODORIS","CHROMODORIS","GENUS","3","0","319050000",,"1/1/2020 0:00",,,,,,,,,,,,
"319050201","319540201","319540602","1","1","CHROMODNEONA","CHROMODORIS NEONA","SPECIES","3","0","319050200",,"1/1/2020 0:00",,,,,,,,,,,,
"319050202","319540202","319540404","1","1","CHROMODNYALA","CHROMODORIS NYALA","SPECIES","3","0","319050200",,"1/1/2020 0:00",,,,,,,,,,,,
"319050203","319540203","319540701","1","1","CHROMODTURA","CHROMODORIS TURA","SPECIES","3","0","319050200",,"1/1/2020 0:00",,,,,,,,,,,,
